id,id,dist,x0,y0,z0,absmag,mag,vx,vy,vz,spect,sy_pnum
111927,0,151.5772,64.679,26.42,-134.515,3.794,9.697,-3.19E-05,8.260822411379998e-05,-5.28E-06,G,0
111935,6901,379.8956,321.713,131.423,-153.457,0.362,8.26,-2.43E-05,5.8024742655e-05,-1.68E-05,K,0
111936,0,651.6689,300.308,122.68,565.187,0.402,9.472,-5.59E-06,-2.53E-05,-2.42E-05,G,0
111937,6903,147.9514,111.125,45.396,86.487,3.819,9.67,2.73306502524e-05,3.31878021706e-05,-5.59E-05,F,0
111939,6902,553.5531,463.933,189.525,-235.09,0.884,9.6,1.26024324382e-05,4.64259261972e-05,6.728928324799999e-06,G,0
111946,0,291.8468,216.813,88.578,174.128,1.017,8.343,1.6426802090599998e-05,3.634786389299999e-05,-1.71E-05,K,0
111950,6904,641.426,338.207,138.176,527.211,-0.916,8.12,2.8861624527999995e-06,-1.97E-06,-1.18E-05,A,0
111953,0,69.4642,59.016,24.112,-27.586,4.931,9.14,-9.58E-06,-3.58E-05,-4.80E-05,G,0
111956,0,496.4901,364.795,149.049,302.012,1.305,9.785,-3.70E-06,-1.90E-05,-1.49E-05,A,0
111968,0,394.815,333.348,136.224,161.868,1.639,9.621,-2.97E-05,-6.23E-05,-2.05E-05,K,0
111972,0,261.4428,98.523,40.263,238.798,2.863,9.95,-8.88E-06,-2.63E-05,-4.59E-05,F,0
111973,0,395.4639,270.457,110.53,266.51,0.791,8.777,-1.37E-05,3.09649256356e-05,1.1049995906399998e-05,K,0
111976,0,492.2264,71.002,29.019,486.213,0.48,8.941,-1.10E-05,3.142687515e-06,-4.35E-05,K,0
111979,0,591.0426,448.003,183.105,339.259,0.636,9.494,-3.33E-06,-2.88E-06,5.31446344e-06,G,0
111980,6905,83.5816,65.584,26.805,-44.341,4.239,8.85,-6.11E-06,6.2577807006e-05,-2.59E-05,F,0
111988,6906,335.9244,303.619,124.096,72.532,1.209,8.84,-2.62E-05,2.44659500558e-05,-6.42E-05,K,0
111994,6907,285.0956,256.025,104.653,-69.128,1.695,8.97,-2.97E-07,6.68508400142e-05,7.220516192999999e-06,A,0
112002,0,423.4648,288.019,117.74,287.237,0.375,8.509,7.961475038e-07,8.3161132714e-06,-1.30E-05,G,0
112006,6908,813.1319,617.173,252.301,465.43,-0.751,8.8,-4.97E-06,1.4728217814199998e-05,8.646223212e-06,K,0
112021,6909,74.1797,65.324,26.711,-22.846,2.309,6.66,-1.32E-05,2.22165012036e-05,-6.51E-07,F,0
112024,0,452.1967,317.573,129.856,-294.562,1.038,9.315,-2.56E-05,2.5948889758e-06,2.2898183341e-05,G,0
112039,0,429.2379,382.136,156.281,-117.445,1.425,9.588,-4.83E-05,-2.19E-05,3.7436306886e-06,K,0
112044,0,178.1169,118.065,48.287,124.317,2.723,8.977,1.07311281e-05,3.69436970056e-05,2.04473980854e-05,F,0
112066,0,531.18,385.278,157.593,329.966,0.934,9.56,-2.12E-05,1.89297099684e-05,-6.96E-06,K,0
112084,0,389.0484,203.333,83.188,-321.083,1.766,9.716,-1.64E-05,-4.25E-05,-4.18E-05,F,0
112092,6910,337.4699,151.029,61.796,-295.394,0.909,8.55,-5.29E-06,3.08422841716e-05,4.014463921599999e-06,K,0
112094,6911,104.4577,59.937,24.525,81.96,1.925,7.02,-6.72E-06,3.750784774e-07,7.1878118026e-06,G,0
112096,0,104.2598,70.853,28.992,70.777,4.343,9.434,-5.77E-06,1.7881125451199996e-05,-1.55E-06,F,0
112097,0,1215.8995,887.368,363.097,747.764,-1.726,8.698,2.8227976964e-05,2.30535291954e-05,-1.00E-05,K,0
112103,6913,42.7636,2.118,0.866,42.702,5.245,8.4,-2.99E-06,-3.94E-06,-4.06E-05,G,0
112110,6912,394.7341,363.52,148.764,-39.211,0.138,8.12,3.5964609318e-06,6.17377129776e-05,-2.75E-05,K,0
112118,0,485.09,375.019,153.488,-266.673,0.824,9.253,2.4691814752e-06,9.5675672103e-05,2.0808168392e-05,G,0
112119,6914,60.4945,15.239,6.237,58.21,3.331,7.24,1.58176828194e-05,6.631428360919998e-05,1.6837650995e-05,G,0
112125,0,176.4632,23.229,9.508,-174.669,3.608,9.841,-2.17E-05,-2.78E-05,-6.41E-05,F,0
112138,6915,74.3551,68.255,27.942,9.44,2.183,6.54,-3.57E-06,-1.16E-05,-2.12E-05,F,0
112143,0,522.1884,449.306,183.941,192.277,1.012,9.601,-1.87E-05,2.61389840272e-05,-1.57E-05,K,0
112150,6916,251.7263,32.264,13.209,-249.3,2.705,9.71,1.21251527408e-05,-2.69E-05,-9.78E-06,F,0
112162,0,869.7697,634.876,259.956,534.653,-1.041,8.656,-1.16E-05,-2.04E-05,-2.87E-05,M,0
112178,0,94.145,28.995,11.874,88.778,3.994,8.863,2.53775849382e-05,4.2168223372e-06,5.9450449674e-06,G,0
112180,6917,23.7361,20.406,8.357,8.785,5.863,7.74,-2.64E-06,5.55320548992e-05,-1.55E-05,K,0
112186,6918,602.7572,213.585,87.473,-556.818,-0.971,7.93,-1.66E-05,7.3809721084e-06,-4.49E-05,M,0
112187,0,415.7293,124.644,51.048,393.305,1.691,9.785,9.287024861399998e-06,3.12674412468e-05,-8.76E-06,K,0
112193,6919,485.7252,442.055,181.054,87.951,-0.332,8.1,4.1708317882e-06,5.3931583794e-05,1.24246023154e-05,K,0
112209,0,406.9385,115.15,47.17,-387.446,1.84,9.888,1.4952038486e-06,4.69910989438e-05,1.6738515811599997e-05,F,0
112214,6920,108.1344,99.35,40.7,-12.893,3.02,8.19,4.509117826399999e-06,1.94907946662e-05,-2.68E-06,F,0
112237,6922,177.1625,163.576,67.026,11.696,2.618,8.86,-2.80E-06,-1.80E-05,-3.45E-05,F,0
112243,0,90.2129,83.311,34.139,5.679,4.543,9.319,2.92172847736e-05,3.0816733866599994e-05,5.3665860622e-06,F,0
112253,0,202.1187,143.553,58.831,129.551,2.834,9.362,-2.52E-05,1.69746006298e-05,-1.06E-05,F,0
112264,0,373.7845,307.243,125.927,171.636,1.024,8.887,-2.45E-05,6.11081534624e-05,-1.40E-05,K,0
112288,0,679.0501,469.123,192.318,451.714,0.663,9.823,-6.49E-06,-4.68E-06,-2.61E-05,A,0
112297,0,376.5881,196.686,80.64,310.855,1.611,9.49,-1.33E-05,-2.29E-05,-2.80E-05,B,0
112300,0,411.5962,290.179,118.976,-266.557,1.775,9.847,-5.30E-06,3.68108354196e-05,-3.79E-06,G,0
112303,0,1735.9692,1598.235,655.31,172.635,-1.292,9.906,-8.18E-06,2.10708255274e-05,-1.55E-07,K,0
112311,0,381.7024,348.136,142.761,64.167,0.497,8.406,2.5540084878e-06,3.0546922645799993e-05,-3.64E-05,K,0
112316,6923,611.1515,315.622,129.431,507.086,0.899,9.83,-2.11E-06,-1.70E-05,-1.31E-05,B,0
112332,6924,382.6272,338.114,138.68,-113.358,2.066,9.98,2.52293931692e-05,2.06129640618e-05,-1.82E-05,F,0
112345,0,124.3669,108.076,44.331,42.678,4.115,9.589,-1.59E-05,3.90500641498e-05,9.0580941286e-06,G,0
112346,0,169.8579,152.753,62.658,-39.901,3.832,9.982,-2.90E-05,-2.79E-05,-4.41E-06,G,0
112350,6925,301.8841,224.145,91.945,180.108,-0.259,7.14,1.3398579942e-06,3.35598146114e-05,-1.25E-05,K,0
112354,6926,258.6874,234.431,96.165,-52.092,2.556,9.62,-2.74E-07,9.264540593e-06,-1.33E-05,F,0
112380,0,549.988,195.264,80.117,-507.878,1.07,9.772,-8.55E-06,6.592183092439999e-05,-1.05E-05,K,0
112395,0,1054.2249,690.429,283.325,744.597,-0.121,9.994,-5.80E-06,-6.42E-07,-5.31E-06,G,0
112400,0,513.1744,261.472,107.304,428.33,0.699,9.25,7.728456256399999e-06,2.539700317e-06,-5.35E-06,A,0
112409,6927,2501.876,1156.018,474.442,2167.467,-4.881,7.11,-1.03E-05,-2.50E-05,-4.25E-05,F,0
112421,6928,317.1119,221.898,91.08,-207.426,0.884,8.39,8.3283774178e-06,4.08171232436e-05,-6.50E-05,G,0
112422,0,152.1825,138.287,56.761,28.537,3.204,9.116,-1.92E-05,6.81508395326e-05,3.3350302110399994e-05,F,0
112426,0,177.729,123.242,50.589,-117.643,3.703,9.952,-2.19E-05,6.093236736399999e-06,-3.19E-05,F,0
112431,0,170.557,83.012,34.079,145.042,3.483,9.642,-5.88E-06,-5.33E-05,-2.78E-05,F,0
112435,6929,698.2504,585.298,240.294,295.361,-0.68,8.54,-3.32E-05,9.8951221204e-06,-4.65E-05,M,0
112461,6931,372.1402,256.494,105.336,-248.2,1.156,9.01,-9.73E-06,-3.53E-06,-1.53E-05,K,0
112470,0,562.0199,511.526,210.091,-100.345,-0.029,8.72,-1.86E-06,3.84205046346e-05,-6.30E-05,K,0
112477,6932,874.7809,471.518,193.671,710.918,-1.009,8.7,8.1587233926e-06,9.811317120000001e-08,-5.44E-06,A,0
112479,6933,595.7864,550.247,226.021,-33.224,-0.605,8.27,-5.82E-06,-2.95E-05,-1.92E-05,M,0
112493,6934,3105.6141,1359.146,558.419,2736.006,-3.581,8.88,1.8743703748e-06,-3.59E-05,-5.24E-05,M,0
112498,0,159.2868,138.702,56.989,-53.725,3.276,9.287,-4.31E-05,5.319573500999999e-06,-5.32E-06,G,0
112500,0,384.296,251.877,103.493,271.165,0.823,8.746,-2.41E-06,1.2979554939999998e-05,1.85454333812e-05,K,0
112502,0,236.7309,187.909,77.212,121.532,2.922,9.793,4.3609260574e-06,4.541209009479999e-05,-1.73E-06,F,0
112520,6935,148.1539,91.799,37.73,-109.995,3.046,8.9,3.5790867243999997e-06,2.8279077574e-06,-5.50E-06,F,0
112530,0,572.5387,367.599,151.094,412.119,1.093,9.882,-9.97E-06,2.23994413874e-05,-1.30E-05,G,0
112531,6936,100.2449,75.578,31.065,-58.068,4.065,9.07,6.5490541776e-06,3.3353368147e-05,-3.56E-06,F,0
112533,0,538.9786,76.214,31.327,-532.642,-0.027,8.631,-3.33E-06,5.223504354199999e-06,2.27796299258e-05,K,0
112536,0,344.6483,317.938,130.691,-24.853,2.253,9.94,2.88330081864e-05,3.5447471144799994e-05,6.0216958824e-06,G,0
112537,6937,580.0201,502.552,206.579,202.953,-0.987,7.83,-4.13E-05,-6.48E-05,-4.23E-05,K,0
112541,0,296.2023,271.892,111.768,36.309,1.949,9.307,6.821931435e-06,-1.55E-05,-9.71E-06,F,0
112542,6938,108.9091,83.42,34.293,61.043,4.515,9.7,-1.68E-05,4.0594324584e-05,-3.54E-05,G,0
112544,0,217.5127,101.247,41.621,187.959,2.772,9.459,-2.55E-05,5.739518313979999e-05,1.0383643952e-06,G,0
112545,0,293.4737,234.201,96.277,148.349,2.138,9.476,-3.97E-05,-6.45E-06,-2.82E-05,K,0
112547,0,301.0415,265.852,109.293,-89.463,2.023,9.416,4.29245124e-08,2.89004609916e-05,-4.84E-05,K,0
112548,6939,130.7666,109.366,44.962,55.833,1.078,6.66,-9.24E-06,3.939857031e-05,7.1407992414e-06,K,0
112553,0,826.2821,563.181,231.543,558.531,-0.394,9.192,-3.06E-05,2.90905552608e-05,-2.45E-05,K,0
112555,0,287.4365,86.885,35.722,271.652,1.215,8.508,4.6542435588e-06,4.570540759619999e-05,-1.45E-05,A,0
112558,0,315.6605,170.68,70.174,256.096,1.806,9.302,-8.74E-06,-2.68E-05,-3.86E-05,K,0
112563,6940,700.3722,366.079,150.519,-577.799,0.063,9.29,-3.98E-05,-3.34E-06,-1.81E-05,K,0
112582,6941,363.6575,328.497,135.09,78.022,0.457,8.26,-2.88E-06,-4.85E-05,-3.06E-05,A,0
112592,0,892.4758,224.295,92.249,858.892,-0.85,8.903,1.1967762862e-05,1.7282226302e-06,-1.06E-05,K,0
112603,0,981.4938,821.64,337.966,-417.153,-0.477,9.482,2.20969257762e-05,2.82187788542e-05,4.1452814832e-05,K,0
112604,6942,300.3003,232.069,95.457,-164.961,1.522,8.91,-5.01E-06,9.6896976682e-06,-1.45E-06,A,0
112613,6944,581.854,519.376,213.648,-152.176,0.766,9.59,2.17249133354e-05,8.594815998339999e-05,1.5212651597e-05,G,0
112615,6943,48.2007,32.98,13.566,32.428,3.765,7.18,-8.21E-06,3.17304127734e-05,-1.49E-05,F,0
112617,0,434.1322,234.217,96.35,352.605,1.325,9.513,-2.91E-05,5.861342168219999e-05,3.00512467288e-05,K,0
112619,6945,673.5272,407.327,167.565,509.554,-0.672,8.47,2.790093306e-07,-2.70E-05,-4.08E-05,M,0
112621,6946,337.7928,227.886,93.747,-231.049,0.657,8.3,-5.92E-05,-3.61E-05,-0.000109639,G,0
112624,0,361.0831,266.061,109.456,218.202,1.81,9.598,1.9908797656e-06,7.426042846419999e-05,1.32135957338e-05,G,0
112626,0,631.2498,581.741,239.327,-52.69,0.705,9.706,1.3357699453999998e-06,2.91948005052e-05,-6.72E-06,K,0
112627,6947,893.5166,771.315,317.332,320.539,-0.646,9.11,-3.60E-06,6.43775704902e-05,-4.86E-05,M,0
112629,0,294.5613,79.596,32.748,-281.706,2.277,9.623,-8.36E-06,-9.46E-06,-3.46E-06,F,0
112642,6948,103.399,82.054,33.762,53.091,2.907,7.98,2.2734661389e-05,2.69821440922e-05,-4.42E-05,F,0
112663,6949,84.7338,48.777,20.074,-66.315,3.05,7.69,-8.39E-05,-1.43E-08,-8.24E-05,G,0
112677,0,80.2145,52.121,21.452,57.075,4.58,9.101,1.6413515932e-06,1.4722085740999996e-05,-1.63E-06,G,0
112683,6950,81.4993,65.566,26.987,40.186,3.854,8.41,3.45297041892e-05,-7.36E-06,-1.11E-05,F,0
112699,6951,114.2857,101.518,41.793,-31.76,3.25,8.54,-1.06E-05,2.77639834252e-05,2.5897789147999995e-06,F,0
112704,6952,361.9858,229.322,94.413,-263.688,-1.543,6.25,3.01728661806e-05,1.6220355626199998e-05,6.344651737599999e-06,M,0
112707,0,81.6317,45.97,18.927,-64.748,4.768,9.327,1.2959114696e-05,1.08323073078e-05,-5.53E-06,G,0
112717,6953,519.658,407.397,167.745,-275.561,0.361,8.94,1.86190182596e-05,5.9440229552e-06,-2.90E-06,K,0
112723,6954,189.3939,173.258,71.343,27.603,2.903,9.29,-1.17E-05,5.767010442159999e-05,-7.55E-05,G,0
112727,0,150.6642,139.167,57.307,-6.94,4.043,9.933,2.355738121e-06,3.1968541616e-05,-9.74E-06,G,0
112734,6955,172.9493,101.859,41.947,-133.329,3.48,9.67,-6.06E-06,5.4682762761e-05,-2.90E-05,F,0
112741,6956,104.8336,94.391,38.874,-23.859,4.407,9.51,3.5678445902e-06,-5.98E-06,1.04122602936e-05,F,0
112742,6957,179.2928,163.515,67.344,-29.558,0.612,6.88,2.1242523577e-05,2.3092365658999995e-05,2.3475620234e-06,G,0
112751,6958,596.6485,336.865,138.753,-472.503,-1.519,7.36,-5.21E-05,6.17561091972e-05,-8.82E-06,K,0
112762,0,165.7763,59.567,24.537,152.747,3.394,9.492,-2.08E-05,-5.80E-06,-4.47E-05,G,0
112780,0,120.378,78.964,32.533,-84.836,4.022,9.425,-8.19E-06,-2.24E-07,1.13402473712e-05,K,0
112794,0,2115.7914,949.354,391.184,1849.939,-2.036,9.591,1.4754790131399998e-05,-2.36E-05,-2.59E-06,B,0
112798,6959,112.1228,97.525,40.189,-38.017,3.902,9.15,-9.10E-06,-1.78E-05,-3.03E-05,F,0
112811,6960,71.9605,61.846,25.492,-26.525,0.825,5.11,-4.66E-06,1.93742852754e-05,3.301099406e-07,A,0
112819,0,277.4382,124.257,51.221,-242.711,2.431,9.647,-7.95E-06,-5.95E-05,-5.67E-05,F,0
112829,6962,1229.9278,692.259,285.391,-975.732,-1.239,9.21,2.1830180592e-06,0.000150765,3.52124083388e-05,G,0
112831,0,188.691,143.893,59.322,106.677,3.376,9.755,-7.80E-06,-2.73E-05,-5.90E-05,F,0
112841,0,310.5123,285.167,117.576,-35.689,1.64,9.1,-1.13E-05,-8.07E-06,1.1252354321999998e-05,G,0
112857,6963,249.7306,111.143,45.837,-218.887,1.493,8.48,-4.30E-05,3.8984655369e-05,1.6594412091399996e-05,A,0
112874,6964,179.8535,164.314,67.78,-27.462,3.565,9.84,3.4104547114e-06,-1.39E-05,3.0599045268e-06,F,0
112883,0,475.9177,193.508,79.831,-427.41,1.3,9.688,6.4121045428e-06,1.21302628018e-05,-7.28E-06,M,0
112895,6965,86.1481,77.524,31.986,-19.707,2.494,7.17,1.262185067e-06,1.967373485e-06,-3.28E-05,F,0
112899,6966,164.2036,139.903,57.725,63.701,0.693,6.77,1.54231861102e-05,1.53312050122e-05,-5.61E-06,A,0
112901,6967,177.9446,142.388,58.751,-89.097,2.059,8.31,-1.08E-05,5.8853594549199993e-05,-2.45E-05,F,0
112903,0,136.4496,78.024,32.194,-107.211,3.182,8.857,-2.06E-05,-4.80E-06,-1.64E-05,F,0
112911,6968,175.3996,161.722,66.735,-12.553,3.31,9.53,2.85591089168e-05,9.2941789468e-06,1.3725623846e-06,F,0
112919,0,1108.1887,125.05,51.605,1099.901,-0.277,9.946,1.48621014124e-05,-1.74E-05,-1.60E-05,K,0
112934,6969,85.9127,75.905,31.327,25.26,3.46,8.13,7.8122612568e-06,5.66368500874e-05,6.7268843004e-06,G,0
112940,6970,377.4294,318.151,131.313,154.887,1.116,9,-2.93E-05,2.81482600124e-05,-3.69E-05,K,0
112942,6971,206.4939,172.111,71.039,-89.281,-0.205,6.37,-3.89E-06,4.04911013518e-05,1.0535923769799998e-05,K,0
112980,0,426.8164,71.094,29.359,-419.828,1.235,9.386,-1.14E-05,2.1058561381e-05,-4.60E-07,K,0
112993,0,474.1189,203.048,83.859,420.152,1.562,9.941,7.5465380848e-06,1.28814417688e-05,-6.22E-06,A,0
113009,6973,137.193,95.922,39.62,-89.728,3.563,9.25,-8.50E-06,0.000128997,8.780106810199998e-06,G,0
113016,6974,626.4635,243.132,100.433,568.557,-2.274,6.71,1.1221693956e-06,-2.02E-05,-1.19E-05,K,0
113021,0,630.5697,499.256,206.241,325.31,0.729,9.728,-2.31E-06,-3.58E-06,-1.04E-05,G,0
113027,0,565.7473,521.932,215.635,-34.033,0.669,9.432,1.16959076168e-05,-2.94E-06,-9.10E-06,K,0
113038,0,503.6296,279.406,115.45,402.798,0.141,8.652,4.5990549e-06,1.7854553133999997e-05,-1.49E-05,A,0
113044,0,236.0526,212.767,87.922,52.161,2.776,9.641,-7.31E-06,1.7524443193399996e-05,-2.59E-05,F,0
113046,0,314.8807,291.004,120.252,-2.421,0.946,8.437,-1.41E-05,1.04439426718e-05,-2.99E-05,K,0
113051,6975,47.085,39.849,16.467,18.919,4.256,7.62,-3.56E-05,-2.69E-05,-3.12E-05,F,0
113065,6976,132.1296,91.895,37.981,-87.012,3.015,8.62,1.19810490206e-05,7.654871378e-06,7.6027487558e-06,F,0
113066,0,438.8334,404.871,167.339,-25.538,1.165,9.376,-6.55E-06,8.852056469079999e-05,-5.17E-05,K,0
113070,6977,387.6131,100.313,41.463,372.105,0.798,8.74,-2.68E-06,3.3884814491e-05,-1.25E-05,A,0
113081,0,105.2654,56.336,23.289,85.818,4.09,9.201,1.9392681495e-05,1.40230293962e-05,-1.81E-05,G,0
113083,0,149.8084,136.243,56.323,26.611,2.71,8.588,-1.78E-05,-2.31E-05,-1.13E-05,F,0
113088,0,603.6054,321.144,132.762,493.538,-0.214,8.69,-1.75E-06,1.36755452482e-05,-2.54E-06,A,0
113102,6979,959.277,439.872,181.877,832.854,-2.62,7.29,5.3747621598e-06,2.8856514467e-05,-7.96E-06,B,0
113103,6978,43.2772,34.278,14.173,22.294,4.749,7.93,-8.84E-06,4.8019243217e-05,6.3630479572e-06,G,0
113106,0,128.0952,116.235,48.061,-24.247,4.138,9.676,-2.99E-05,5.319573501e-05,4.29316664854e-05,G,0
113117,6980,352.324,190.655,78.839,-285.6,1.465,9.2,-4.10E-06,2.40489690782e-05,3.898976543e-06,F,0
113136,6981,138.9739,121.889,50.414,43.765,0.295,6.01,-1.09E-05,3.78420457294e-05,-2.86E-07,A,0
113138,0,432.1675,399.347,165.176,2.825,0.079,8.257,2.9658794044e-06,1.27271179266e-05,1.5846299161e-05,K,0
113139,0,164.6808,130.709,54.064,84.333,3.065,9.148,-1.88E-05,7.96740270876e-05,-2.91E-05,K,0
113142,6982,172.518,117.295,48.517,116.835,2.026,8.21,-8.80E-06,3.25623307042e-05,-6.30E-07,F,0
113150,6983,525.2605,470.523,194.634,128.936,0.688,9.29,1.2527825547599998e-05,-1.78E-05,-2.86E-05,K,0
113151,0,165.5748,142.321,58.872,60.777,3.381,9.476,-6.74E-06,-1.34E-05,-1.36E-05,G,0
113152,0,230.4819,209.12,86.505,43.676,3.05,9.863,1.34721648204e-05,3.13614663692e-05,-7.87E-06,F,0
113153,0,678.0484,417.627,172.759,505.461,0.042,9.198,-2.02E-05,-1.15E-05,-4.27E-05,K,0
113156,6984,128.2862,117.979,48.805,-12.509,1.149,6.69,-1.32E-05,3.35352863186e-05,-7.62E-06,F,0
113161,6985,1837.5038,880.531,364.273,1571.111,-3.531,7.79,-2.92E-06,-3.50E-06,-2.79E-05,F,0
113163,0,227.4898,125.468,51.907,182.524,1.912,8.697,3.249998796e-06,-8.40E-06,1.0823109198e-06,F,0
113172,0,145.6767,133.696,55.315,-16.949,3.804,9.621,6.687025824599999e-06,-2.96E-06,-3.66E-06,F,0
113186,0,185.8483,95.547,39.538,-154.425,3.57,9.916,-4.84E-07,8.1188649168e-06,-2.59E-05,F,0
113188,6986,960.3293,527.786,218.405,771.993,-0.362,9.55,6.040092102e-07,-1.34E-05,-3.34E-05,A,0
113194,6987,89.0758,80.91,33.486,-16.332,3.321,8.07,7.3498007363e-05,9.849540376279998e-05,-8.22E-05,G,0
113200,0,110.951,68.128,28.197,-82.907,3.68,8.906,1.3153297014e-06,4.45076092978e-05,9.758172485599998e-06,G,0
113212,0,140.6635,76.781,31.781,113.494,3.43,9.171,-6.24E-06,3.05694069142e-05,-4.34E-06,G,0
113217,0,260.865,239.408,99.098,-30.234,2.027,9.109,4.093158861e-06,-8.64E-06,4.098268921999999e-06,A,0
113221,0,570.1219,366.861,151.867,409.131,1.124,9.904,-2.05E-05,-1.94E-05,-4.61E-05,K,0
113227,0,138.5791,60.425,25.015,122.177,3.975,9.683,8.8414275422e-06,3.62875651732e-05,-1.18E-05,G,0
113229,6988,488.4034,378.243,156.59,-266.363,0.766,9.21,3.12715292956e-05,-1.16E-05,-2.21E-05,K,0
113237,0,294.6923,217.367,89.995,177.472,2.477,9.824,-6.99E-06,4.2009811481e-05,1.00647761456e-05,F,0
113257,6989,430.6044,382.949,158.569,-116.731,-0.45,7.72,-3.59E-06,-2.30E-05,-4.91E-05,K,0
113258,0,99.6754,74.659,30.915,-58.357,4.643,9.636,-1.45E-05,1.6310292699799997e-05,-1.18E-05,G,0
113261,0,474.9134,251.63,104.196,389.061,0.634,9.017,-1.39E-05,5.140414762339999e-05,-1.50E-05,K,0
113267,0,152.5562,104.745,43.376,102.08,2.79,8.707,-1.63E-05,3.6823099566e-06,-1.52E-05,F,0
113283,0,565.7997,492.166,203.838,190.662,1.231,9.994,5.20214429922e-05,3.874754853859999e-05,-2.70E-05,K,0
113285,0,905.9762,618.16,256.025,610.837,-0.013,9.773,1.5687887269999998e-06,4.903307931939999e-05,-3.73E-06,K,0
113287,0,581.4356,249.592,103.377,514.863,0.618,9.441,-1.46E-05,-3.13E-05,-3.01E-05,K,0
113291,6990,55.9686,47.764,19.784,-21.44,4.27,8.01,9.7121819366e-06,3.90122496984e-05,-2.52E-05,G,0
113298,6991,676.0605,308.426,127.758,-587.886,-0.06,9.09,-8.18E-06,7.08346435698e-05,2.77036847054e-05,K,0
113299,6992,237.5643,160.913,66.655,-161.557,2.621,9.5,-1.55E-05,7.517921743199999e-06,1.4715953667799995e-05,F,0
113319,6993,81.3019,70.757,29.314,-27.279,3.849,8.4,-6.92E-06,1.2049523837999998e-05,-7.63E-05,G,1
113325,6994,362.9046,298.801,123.801,-164.594,0.821,8.62,3.4733084617e-05,1.17398541414e-05,-3.96E-05,K,0
113327,6995,432.0852,272.369,112.855,315.874,0.632,8.81,1.83645372218e-05,1.44676047032e-05,-2.47E-05,K,0
113335,0,194.8667,140.151,58.075,-122.303,3.518,9.967,-2.03E-05,5.05507674364e-05,-2.40E-05,G,0
113349,6996,211.2983,157.065,65.09,-125.462,2.126,8.75,1.68642233122e-05,4.5520423388e-06,-1.26E-05,F,0
113351,0,93.2287,43.704,18.112,-80.334,4.393,9.241,-3.65E-06,5.70364568576e-05,-2.85E-06,G,0
113353,0,1120.5182,1028.609,426.28,125.742,-0.305,9.942,-7.87E-06,4.24329245318e-05,-7.25E-05,K,0
113354,0,287.3681,254.664,105.541,81.166,1.846,9.138,-8.56E-06,1.6029239344799997e-05,-2.70E-05,K,0
113369,0,263.4815,164.399,68.141,194.3,2.751,9.855,-3.34E-05,4.4038505698e-05,-1.39E-05,G,0
113399,6997,346.8203,283.644,117.605,161.244,0.979,8.68,-1.93E-05,-3.50E-05,-1.72E-05,K,0
113408,0,114.5542,89.159,36.969,61.698,4.136,9.431,2.24842684e-07,4.9592119992799993e-05,4.694102034599999e-06,G,0
113422,6998,1079.4504,862.209,357.561,542.18,-1.226,8.94,5.053850329e-06,-2.42E-05,-3.97E-05,M,0
113430,0,279.4771,158.264,65.637,-220.798,2.719,9.951,1.8104946123e-05,1.11726373704e-05,-1.24E-06,A,0
113435,6999,102.0959,64.308,26.671,74.677,0.225,5.27,6.818865398399999e-06,2.319967694e-06,-2.32E-05,G,0
113436,7000,824.643,490.218,203.312,631.179,-0.691,8.89,-1.92E-06,2.7982694036e-06,-1.94E-05,A,0
113451,0,131.2875,56.787,23.555,-116.004,3.895,9.486,1.85576975276e-05,3.06695641098e-05,5.6650136246e-06,G,0
113454,0,570.4049,523.456,217.128,-64.889,1.129,9.91,4.143850666119999e-05,3.03190139252e-05,-6.48E-06,K,0
113455,7001,186.4637,159.298,66.077,70.9,2.427,8.78,-0.000112541,5.0666254815e-05,-1.13E-05,K,0
113456,0,660.6391,323.511,134.194,560.158,0.23,9.33,2.8810523918e-06,1.61345066014e-05,-5.53E-06,B,0
113462,7002,821.2526,452.833,187.851,658.87,-0.342,9.23,7.218472168599999e-06,-2.40E-06,-4.28E-06,B,0
113465,7003,193.1578,155.271,64.413,95.141,2.46,8.89,3.2827031864e-06,-8.61E-06,-1.14E-05,A,0
113467,0,997.9467,397.96,165.094,900.15,-1.225,8.771,1.1800152861199998e-05,-2.11E-06,-4.83E-06,B,0
113486,7004,166.3224,135.014,56.018,79.35,2.005,8.11,-5.04E-06,-1.42E-05,-5.02E-06,A,0
113487,0,208.774,174.693,72.482,-88.405,3.156,9.754,-6.70E-06,-1.23E-05,-1.05E-05,F,0
113502,7005,450.5085,416.1,172.661,-2.53,0.811,9.08,-8.13E-06,1.35937842722e-05,-2.07E-05,K,0
113509,0,366.8099,253.669,105.265,243.147,1.959,9.781,4.696146058999999e-06,-1.96E-05,3.5944169074e-06,A,0
113517,0,563.8258,349.279,144.955,418.201,1.221,9.977,1.4614774459999998e-06,-4.76E-05,-6.56E-05,K,0
113532,0,501.6618,362.176,150.335,312.877,0.724,9.226,-3.88E-06,-3.88E-08,-1.61E-05,K,0
113546,7006,218.6905,182.57,75.792,-93.538,2.621,9.32,1.3244256099799998e-05,1.5974050685999995e-06,-8.19E-06,F,0
113553,7007,107.3148,98.543,40.911,11.485,-0.313,4.84,-2.36E-05,0.000154154,-1.99E-05,K,0
113557,0,1645.2089,887.396,368.425,1335.478,-1.314,9.767,1.6300072577799998e-05,-7.70E-06,-8.71E-06,A,0
113558,0,218.093,199.499,82.827,-30.07,2.988,9.681,-2.07E-05,-6.31E-06,-8.91E-06,F,0
